################################################################################
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.21799879, 0.2584155, 0.11457519, 0.22022115, 0.47887677, 0.8204562, 0.64517146, 0.6071349, 0.27022615, 0.16285026, 0.55915403, 0.28413683, 0.43856576, 0.44136667, 0.57766795, 0.6373872, 0.39351183, 0.10801562, 0.34849548, 0.2950956, 0.51178026, 0.4112221, 0.5653289, 0.44120467, 0.6480644, 0.8387773, 0.61446357, 0.6350448, 0.6370821, 0.72723854, 0.5164048, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'jesus of nazareth is probably mentioned in two passages of the work the antiquities of the jews by the historian joseph ##us , written in the late first century ad .'
GOLD SEQ: 	 b'jesus of nazareth is probably mentioned in two passages of the work the antiquities of the jews by the historian joseph ##us , written in the late first century ad .'
PRED SEQ:	 b'jesus of nazareth is sometimes mentioned in two passages of the work the antiquities of the jews by the historian joseph ##us , written in the late first century ad .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.6869656, 0.82580256, 0.8885169, 1.0156105, 0.9364558, 0.6917034, 0.69402814, 0.36368573, 0.67739725, 0.47622892, 0.49224508, 0.58304775, 0.6310849, 0.7679777, 0.79350805, 0.68461347, 0.63748777, 0.39029595, 0.57432926, 0.6468936, 0.7814817, 0.6389752, 0.3438443, 0.5609065, 0.44853085, 0.6979624, 0.79393005, 0.65328896, 0.8340857, 0.9265202, 0.7347732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 [['sometimes']]
################################################################################
IN SEQ: 	 b'the 51 day stand ##off and ensuing killing of 76 men , women , and children - - the branch david ##ians - - in wa ##co , texas .'
GOLD SEQ: 	 b'the 51 day stand ##off and ensuing killing of 76 men , women , and children - - the branch david ##ians - - in wa ##co , texas .'
PRED SEQ:	 b'the 51 day stand ##off and ensuing killing of 76 men , women , and children - - the branch david ##ians - - in wa ##co , texas .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.28434873, 0.4310745, 0.46034217, 0.2809625, 0.19461493, 0.36240822, 0.39330217, 0.39912742, 0.6269139, 0.16908057, 0.32855034, 0.19953097, 0.54625857, 0.4131496, 0.11506745, 0.6384893, 0.30564576, 0.39397758, 0.31667882, 0.35875374, 0.36297217, 0.64296395, 0.39643592, 0.32106584, 0.4335006, 0.2602571, 0.31356204, 0.35707888, 0.41863942, 0.6001364, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'file : donna york . jp ##g | a barge haul ##s coal in the louisville and portland canal , the only artificial portion of the ohio river .'
GOLD SEQ: 	 b'file : donna york . jp ##g | a barge haul ##s coal in the louisville and portland canal , the only artificial portion of the ohio river .'
PRED SEQ:	 b'file : donna york . jp ##g | a barge haul ##s coal in the louisville and portland canal , the only prominent portion of the ohio river .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.33421162, 0.42488542, 0.5177621, 0.64475256, 0.6405409, 0.4709282, 0.5438928, 0.45490983, 0.45638746, 0.49329424, 0.7022114, 0.76471937, 0.40774882, 0.41029125, 0.55582696, 0.6802931, 0.6564663, 0.9101753, 0.5941596, 0.40630293, 0.4152951, 0.38246617, 0.40696582, 0.52080905, 0.5179226, 0.55955637, 0.6229913, 0.5687666, 0.5423104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 [['prominent']]
################################################################################
IN SEQ: 	 b'as of january 27 , 2006 , broke ##back mountain had grossed over $ 46 million in north america and more than $ 10 million in the world .'
GOLD SEQ: 	 b'as of january 27 , 2006 , broke ##back mountain had grossed over $ 46 million in north america and more than $ 10 million in the world .'
PRED SEQ:	 b'as of january 27 , 2006 , broke ##back mountain had grossed over $ 46 million in north america and more than $ 10 million in the world .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.23103493, 0.08244692, -0.06645529, -0.031975247, 0.16114765, 0.45143193, 0.21810228, 0.35504073, 0.18529856, 0.1689561, 0.29306513, 0.3325129, 0.28058702, 0.22810341, 0.015394293, 0.2721066, 0.1937051, 0.28391328, 0.36548328, 0.4225997, 0.54444444, 0.45877433, 0.3265391, 0.04475367, 0.19226716, 0.2330978, 0.40349722, 0.40484282, 0.29936287, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'in april 2009 a brazilian human rights group , torture never again , awarded the five its chico mendes medal , because their rights had been violated .'
GOLD SEQ: 	 b'in april 2009 a brazilian human rights group , torture never again , awarded the five its chico mendes medal , because their rights had been violated .'
PRED SEQ:	 b'in april 2009 a brazilian human rights group , torture never again , awarded the five its chico mendes medal , because their rights had been violated .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.13148001, 0.13168895, 0.3601054, 0.26692826, 0.27002677, 0.15708753, 0.14859287, 0.39054006, 0.3414986, 0.50198424, 0.592167, 0.55176556, 0.36228532, 0.42841196, 0.36356664, 0.0074000955, 0.39826494, 0.44042933, 0.27777553, 0.48769066, 0.3268274, 0.7021898, 0.3333802, 0.4571221, 0.4451054, 0.6381134, 0.5444967, 0.35735565, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'el ##aga ##bu ##lus engaged in frequent homosexual ##s , such as pro ##stituting himself in drag and marrying an enslaved chariot driver .'
GOLD SEQ: 	 b'el ##aga ##bu ##lus engaged in frequent homosexual ##s , such as pro ##stituting himself in drag and marrying an enslaved chariot driver .'
PRED SEQ:	 b'el ##aga ##bu ##lus engaged in frequent homosexual ##s , such as pro ##stituting himself in drag and marrying an enslaved chariot driver .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.43836996, 0.6959918, 0.382101, 0.66056925, 0.5587746, 0.37047577, 0.40504706, 0.1534388, 0.47807953, 0.25368464, 0.37551743, 0.47807044, 0.27819973, 0.24397817, 0.3292018, 0.3948539, 0.44396758, 0.45771372, 0.2510177, 0.34826747, 0.21953182, 0.4716547, 0.6131765, 0.56975424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'stone soup is an old folk story in which hungry strangers trick the local people of a town into sharing their food .'
GOLD SEQ: 	 b'stone soup is an old folk story in which hungry strangers trick the local people of a town into sharing their food .'
PRED SEQ:	 b'stone soup is an old folk story in which hungry strangers trick the local people of a town into sharing their food .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.2224535, 0.5562724, 0.45900548, 0.56023014, 0.2251747, 0.35140336, 0.34060374, 0.18944746, 0.4821363, 0.40261582, 0.36030048, 0.23658612, -0.0108863115, -0.12454602, 0.056043223, -0.09004311, -0.36407992, -0.007449746, 0.24053195, 0.374378, 0.32578892, 0.44424665, 0.1517385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'in the earliest models ( earlier than a macintosh ii ) , all it did was crash silently .'
GOLD SEQ: 	 b'in the earliest models ( earlier than a macintosh ii ) , all it did was crash silently .'
PRED SEQ:	 b'in the earliest models ( earlier than a macintosh ii ) , all it did was .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.14073968, -0.009330481, -0.018047124, 0.13377741, -0.18182895, 0.020116769, 0.072041884, -0.096984446, 0.13479587, -0.012885708, -0.01539512, 0.06786765, 0.3799012, 0.4722891, 0.6611461, 0.36631328, 0.36952218, 0.28055364, 0.29761702, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'along came a band of missionaries , but they were all massacre ##d .'
GOLD SEQ: 	 b'along came a band of missionaries , but they were all massacre ##d .'
PRED SEQ:	 b'along came a band of missionaries , but they were all killed .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.62436676, 0.6003171, 0.59286106, 0.5735129, 0.591674, 0.47679448, 0.66720796, 0.71593964, 0.6808487, 0.6183115, 0.6025691, 0.8064923, 0.7557472, 0.76320666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 [['killed']]
################################################################################
IN SEQ: 	 b'another period of colon ##isation in ancient times was from the romans .'
GOLD SEQ: 	 b'another period of colon ##isation in ancient times was from the romans .'
PRED SEQ:	 b'another period of colon ##isation in ancient times was from the romans .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.04502976, 0.18576522, 0.102421984, 0.20880115, 0.25464302, 0.13270262, 0.06369604, 0.2742272, 0.106070794, -0.06377359, 0.23874888, 0.31751686, -0.0517066, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'photo sequence of 2005 chicago ##land crash with ryan br ##is ##coe .'
GOLD SEQ: 	 b'photo sequence of 2005 chicago ##land crash with ryan br ##is ##coe .'
PRED SEQ:	 b'photo sequence of 2005 chicago ##land incident with ryan br ##is ##coe .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [-0.09247032, -0.07222083, -0.008128732, -0.02549623, 0.01163964, 0.105767965, -0.0110094175, 0.07182059, -0.073633745, -0.11369303, 0.018628567, 0.06309976, -0.12443365, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 [['incident']]
################################################################################
IN SEQ: 	 b'his 45 - year career exceeded that of any other studio head .'
GOLD SEQ: 	 b'his 45 - year career exceeded that of any other studio head .'
PRED SEQ:	 b'his 45 - year career exceeded that of any other studio head .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.078914344, 0.16863228, 0.07910963, 0.12426497, 0.17149907, 0.19150627, 0.22897968, 0.0026102513, 0.08774705, 0.107644975, -0.10239122, 0.037020184, 0.22790658, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'israeli attempts to reduce gaza ##n civilian casualties'
GOLD SEQ: 	 b'israeli attempts to reduce gaza ##n civilian casualties'
PRED SEQ:	 b'israeli attempts to reduce gaza ##n civilian casualties'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.45898837, 0.38084286, 0.34866226, 0.31862575, 0.31525403, 0.19025403, 0.20571189, 0.36509296, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"on october 1973 in dublin an ira member hi ##jack ##ed a helicopter and forced the pilot to land in the exercise yard of mount ##joy jail ' s d wing at 3 . 40 ##pm , october 31 1973 . three members of the ira were able to escape , j ##b o ' ha ##gan , seamus two ##me ##y and kevin mall ##on ."
GOLD SEQ: 	 b"on october 1973 in dublin an ira member hi ##jack ##ed a helicopter and forced the pilot to land in the exercise yard of mount ##joy jail ' s d wing at 3 . 40 ##pm , october 31 1973 . three members of the ira were able to escape , j ##b o ' ha ##gan , seamus two ##me ##y and kevin mall ##on ."
PRED SEQ:	 b"on october 1973 in dublin an ira member hi ##jack ##ed a helicopter and forced the pilot to land in the exercise yard of mount ##joy jail ' s d wing at 3 . 40 ##pm , october 31 1973 . three members of the ira were able to escape , j ##b o ' ha ##gan , seamus two ##me ##y and kevin mall ##on ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.31078732, 0.48908773, 0.34377545, 0.19855513, 0.33090478, 0.2532071, 0.19552039, -0.0026580095, 0.0977487, 0.08384892, 0.17618352, 0.06499039, 0.16591784, 0.17251067, 0.022238806, 0.06490114, 0.0657147, 0.2543316, 0.3661193, 0.33469778, 0.402, 0.22288291, 0.21973968, 0.17242251, 0.08104371, 0.101126686, 0.07291171, 0.28319192, 0.28836134, -0.033869147, 0.09774843, 0.62326044, 0.29894838, 0.28660816, 0.3773594, 0.39682633, 0.35415173, 0.55577403, 0.5063867, 0.4456691, 0.7512857, 0.284169, 0.26431042, 0.4096267, 0.23310201, 0.17839417, 0.45414874, 0.31909305, 0.4166064, 0.44722134, 0.25912544, 0.08045949, 0.24112137, 0.23498873, 0.4415349, 0.41081828, 0.2387119, 0.22074819, 0.16319175, 0.3382147, 0.44984174, 0.296107, 0.16044942, 0.16991256, 0.6684347, 0.31335902, 0.5347848]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"in the process of preparing for the concert , kane bought his guitar back from a pawn shop with money borrowed from fellow mormon ##s , reconciled with johan ##sen , and put together a stage outfit be ##fi ##tting joseph smith , jr . white ##ley ' s footage resulted in the 2005 sundance featured documentary entitled new york doll ."
GOLD SEQ: 	 b"in the process of preparing for the concert , kane bought his guitar back from a pawn shop with money borrowed from fellow mormon ##s , reconciled with johan ##sen , and put together a stage outfit be ##fi ##tting joseph smith , jr . white ##ley ' s footage resulted in the 2005 sundance featured documentary entitled new york doll ."
PRED SEQ:	 b"in the process of preparing for the concert , kane bought his guitar back from a pawn shop with money borrowed from fellow mormon ##s , reconciled with johan ##sen , and put together a stage outfit be ##fi ##tting joseph smith , jr . white ##ley ' s footage resulted in the 2005 sundance featured documentary entitled new york doll ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0]
