################################################################################
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [-0.07820921, 0.2524891, 0.07879657, 0.15567796, -0.20673418, -0.23300633, 0.114629075, -0.24332845, 0.08726099, -0.005085185, 0.28490895, -0.39312077, -0.20039248, -0.06743305, -0.29660046, -0.07514274, -0.24757895, -0.008598901, -0.5721402, -0.35130966, 0.22085366, 0.03909502, 0.10042463, 0.16030505, 0.1294052, 0.3691769, -0.073806, -0.36155814, -0.015847683, -0.25455368, 0.063376635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'jesus of nazareth is sometimes mentioned in two passages of the work the antiquities of the jews by the historian joseph ##us , written in the late first century ad .'
GOLD SEQ: 	 b'jesus of nazareth is sometimes mentioned in two passages of the work the antiquities of the jews by the historian joseph ##us , written in the late first century ad .'
PRED SEQ:	 b'jesus of nazareth is sometimes mentioned in two passages of the work the antiquities of the jews by the historian joseph ##us , written in the late first century ad .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.28919202, 0.37101677, 0.32163668, 0.22816792, 0.26000482, 0.3199502, 0.14686024, 0.3520519, 0.33393657, 0.32410592, 0.015836462, 0.14885706, 0.060750246, 0.050645053, -0.031281658, -0.23080778, 0.15063222, 0.26182663, 0.07012996, 0.31706718, 0.4262738, 0.29835027, 0.34491193, 0.49362516, 0.20261048, -0.014382482, -0.019778684, 0.20537657, 0.19859958, 0.3222001, -0.1685986, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'the 51 day stand ##off and ensuing killing of 76 men , women , and children - - the branch david ##ians - - in wa ##co , texas .'
GOLD SEQ: 	 b'the 51 day stand ##off and ensuing killing of 76 men , women , and children - - the branch david ##ians - - in wa ##co , texas .'
PRED SEQ:	 b'the 51 day stand ##off and ensuing killing of 76 men , women , and children - - the branch david ##ians - - in wa ##co , texas .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [-0.39277816, -0.082132354, 0.045733787, -0.05913394, 0.15601619, 0.21221897, 0.18823066, -0.35685366, -0.29366893, 0.045159437, -0.2982545, 0.07462445, -0.25068334, -0.20436612, -0.03760948, -0.073505685, -0.2367285, -0.12472153, -0.09310762, -0.022497777, -0.27217776, -0.16226216, -0.22957784, -0.19484323, -0.017842546, -0.12597547, 0.37537438, 0.22753716, -0.07326712, -0.25890046, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'file : donna york . jp ##g | a barge haul ##s coal in the louisville and portland canal , the only prominent portion of the ohio river .'
GOLD SEQ: 	 b'file : donna york . jp ##g | a barge haul ##s coal in the louisville and portland canal , the only prominent portion of the ohio river .'
PRED SEQ:	 b'file : donna york . jp ##g | a barge haul ##s coal in the louisville and portland canal , the only prominent portion of the ohio river .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [-0.23430368, -0.07742767, -0.16827735, -0.19717711, 0.07647613, -0.2184776, -0.22920771, -0.121770024, 0.12659605, -0.07214968, -0.043690868, -0.08376247, -0.23098499, 0.025678258, -0.21505801, -0.12125468, -0.020651504, -0.18562533, -0.1542598, -0.005119607, -0.05727779, 0.09367226, -0.0032908376, 0.03553436, 0.21390796, -0.13941261, -0.07385075, -0.21623804, -0.15866828, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'as of january 27 , 2006 , broke ##back mountain had grossed over $ 46 million in north america and more than $ 10 million in the world .'
GOLD SEQ: 	 b'as of january 27 , 2006 , broke ##back mountain had grossed over $ 46 million in north america and more than $ 10 million in the world .'
PRED SEQ:	 b'as of january 27 , 2006 , broke ##back mountain had grossed over $ 46 million in north america and more than $ 10 million in the world .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [-0.013691448, 0.021468129, -0.2568335, 0.03561227, -0.38075805, 0.10463017, -0.6994243, -0.45644066, -0.5559933, -0.43190312, 0.06278327, 0.18562676, 0.12773426, -0.050499026, 0.28475803, 0.17448024, 0.16609085, -0.10300693, 0.08515227, 0.107870415, 0.26385206, 0.12216948, 0.08471359, 0.30816007, 0.16827509, 0.23621313, -0.20401916, 0.23153949, 0.14847401, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'in april 2009 a brazilian human rights group , torture never again , awarded the five its chico mendes medal , because their rights had been violated .'
GOLD SEQ: 	 b'in april 2009 a brazilian human rights group , torture never again , awarded the five its chico mendes medal , because their rights had been violated .'
PRED SEQ:	 b'in april 2009 a brazilian human rights group , torture never again , awarded the five its chico mendes medal , because their rights had been violated .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [-0.063298285, -0.30161977, 0.23114944, -0.11786385, -0.34812638, -0.3007486, -0.036465973, -0.12332422, -0.34695494, 0.024197038, -0.096327856, -0.0067694336, -0.05167427, 0.36122355, -0.42980143, -0.16809002, 0.10582618, 0.07869294, 0.22997871, 0.30911726, -0.2993964, 0.2808751, 0.18699172, 0.15689951, 0.0681729, 0.03995911, 0.12821974, 0.14404169, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'el ##aga ##bu ##lus engaged in frequent homosexual ##s , such as pro ##stituting himself in drag and marrying an enslaved chariot driver .'
GOLD SEQ: 	 b'el ##aga ##bu ##lus engaged in frequent homosexual ##s , such as pro ##stituting himself in drag and marrying an enslaved chariot driver .'
PRED SEQ:	 b'el ##aga ##bu ##lus engaged in frequent homosexual ##s , such as pro ##stituting himself in drag and marrying an enslaved chariot driver .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [-0.1905398, -0.19783434, -0.34281284, 0.047389142, -0.086218536, -0.09904806, -0.2142033, -0.23210427, -0.49087483, -0.27919656, -0.4832104, -0.4946144, -0.2712403, -0.2607773, -0.4463425, -0.28602725, -0.45331073, -0.11966448, -0.22562242, -0.1460256, -0.19027692, -0.31770408, -0.23530656, -0.19236925, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'stone soup is an old folk story in which hungry strangers trick the local people of a town into sharing their food .'
GOLD SEQ: 	 b'stone soup is an old folk story in which hungry strangers trick the local people of a town into sharing their food .'
PRED SEQ:	 b'stone soup is an old folk story in which hungry strangers trick the local people of a town into sharing their food .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [-0.36142987, -0.42892164, -0.30417502, -0.18284276, -0.24258956, -0.60900724, -0.39024258, -0.4073801, -0.28033528, -0.26203132, -0.18747506, -0.28967008, -0.29166657, -0.247519, -0.008059934, -0.12597528, 0.09959841, -0.12744185, -0.27305117, -0.19464943, -0.13865468, -0.24683622, -0.12241402, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'in the earliest models ( earlier than a macintosh ii ) , all it was said to be the united was .'
GOLD SEQ: 	 b'in the earliest models ( earlier than a macintosh ii ) , all it was said to be the united was .'
PRED SEQ:	 b'in the earliest models ( earlier than a macintosh ii ) , all it was said to be the united was .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0448097, -0.14519851, -0.032126456, 0.14634806, 0.05027801, 0.18385914, -0.017908305, 0.23600197, -0.014259361, 0.0062811375, -0.15086482, 0.17310312, 0.2987347, 0.23254456, 0.046973042, 0.16077124, 0.013706675, 0.035665214, 0.07245432, -0.035784476, 0.008329406, 0.04814796, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'along came a band of missionaries , but they were all killed .'
GOLD SEQ: 	 b'along came a band of missionaries , but they were all killed .'
PRED SEQ:	 b'along came a band of missionaries , but they were all killed .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [-0.12785415, -0.5221931, -0.38001376, -0.42589265, -0.40234655, -0.12809205, -0.23263896, -0.10755618, -0.2750683, -0.3167225, 0.069921926, -0.09829442, 0.04993926, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'another period of colon ##isation in ancient times was from the romans .'
GOLD SEQ: 	 b'another period of colon ##isation in ancient times was from the romans .'
PRED SEQ:	 b'another period of colon ##isation in ancient times was from the romans .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.36926073, 0.3385086, 0.6280633, 0.45777553, 0.5674883, 0.3245343, 0.43321684, 0.51284564, 0.37184137, 0.23516835, 0.049691364, 0.2750462, 0.2539384, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'photo sequence of 2005 chicago ##land campaign with ryan br ##is ##coe .'
GOLD SEQ: 	 b'photo sequence of 2005 chicago ##land campaign with ryan br ##is ##coe .'
PRED SEQ:	 b'photo sequence of 2005 chicago ##land campaign with ryan br ##is ##coe .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.20641753, 0.11504624, 0.1788769, 0.30395645, -0.06440037, -0.07913962, -0.14379916, 0.25764218, 0.1129944, -0.1282484, 0.21196578, 0.24463768, 0.29843438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'his 45 - year career exceeded that of any other studio head .'
GOLD SEQ: 	 b'his 45 - year career exceeded that of any other studio head .'
PRED SEQ:	 b'his 45 - year career exceeded that of any other studio head .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.10106334, 0.0418597, 0.01678969, 0.15035817, 0.005378321, 0.007547602, -0.366677, 0.28171593, 0.34445035, 0.3233257, 0.30017173, 0.31468225, 0.063203394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'israeli attempts to reduce gaza ##n civilian casualties'
GOLD SEQ: 	 b'israeli attempts to reduce gaza ##n civilian casualties'
PRED SEQ:	 b'israeli attempts to reduce gaza ##n civilian casualties'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [-0.0581225, -0.02137518, 0.045167368, 0.081950344, -0.03143137, 0.19862042, -0.09798496, 0.02242183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"on october 1973 in dublin an ira member hi ##jack ##ed a helicopter and forced the pilot to land in the exercise yard of mount ##joy jail ' s d wing at 3 . 40 ##pm , october 31 1973 . three members of the ira were able to escape , j ##b o ' ha ##gan , seamus two ##me ##y and kevin mall ##on ."
GOLD SEQ: 	 b"on october 1973 in dublin an ira member hi ##jack ##ed a helicopter and forced the pilot to land in the exercise yard of mount ##joy jail ' s d wing at 3 . 40 ##pm , october 31 1973 . three members of the ira were able to escape , j ##b o ' ha ##gan , seamus two ##me ##y and kevin mall ##on ."
PRED SEQ:	 b"on october 1973 in dublin an ira member hi ##jack ##ed a helicopter and forced the pilot to land in the exercise yard of mount ##joy jail ' s d wing at 3 . 40 ##pm , october 31 1973 . three members of the ira were able to escape , j ##b o ' ha ##gan , seamus two ##me ##y and kevin mall ##on ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.17119965, 0.07312102, 0.41455966, 0.1482315, 0.050703228, 0.19896549, 0.21764462, 0.01581281, -0.24157697, -0.1675781, -0.09482355, -0.13589752, -0.23639396, -0.060812227, -0.3041355, -0.41795418, -0.27274495, -0.2686205, -0.32033232, -0.12148093, -0.47558498, -0.12832655, 0.025587626, -0.046881005, 0.007148877, 0.31394067, -0.1273114, -0.45305753, -0.27992824, -0.16393407, -0.0003924966, 0.23889887, 0.03991787, 0.118864566, 0.090153255, 0.34639725, 0.29174143, 0.40089792, 0.2534536, 0.22485277, 0.09942582, -0.22703774, 0.05184055, 0.17205945, -0.0013960153, 0.18718192, -0.07397498, -0.22729927, -0.0930174, -0.14870417, -0.17802773, -0.15981266, 0.030296557, 0.49160516, -0.14458014, -0.01147455, 0.35166025, -0.066807, 0.01505588, 0.13654129, 0.14919028, 0.10987446, -0.056919113, 0.19824103, 0.074101835, 0.23564102, 0.042004034]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"in the process of preparing for the concert , kane bought his guitar back from a pawn shop with money borrowed from fellow mormon ##s , reconciled with johan ##sen , and put together a stage outfit be ##fi ##tting joseph smith , jr . white ##ley ' s footage resulted in the 2005 sundance featured documentary entitled new york doll ."
GOLD SEQ: 	 b"in the process of preparing for the concert , kane bought his guitar back from a pawn shop with money borrowed from fellow mormon ##s , reconciled with johan ##sen , and put together a stage outfit be ##fi ##tting joseph smith , jr . white ##ley ' s footage resulted in the 2005 sundance featured documentary entitled new york doll ."
PRED SEQ:	 b"in the process of preparing for the concert , kane bought his guitar back from a pawn shop with money borrowed from fellow mormon ##s , reconciled with johan ##sen , and put together a stage outfit be ##fi ##tting joseph smith , jr . white ##ley ' s footage resulted in the 2005 sundance featured documentary entitled new york doll ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0]
