################################################################################
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.3455084, 0.27685618, 0.30228707, 0.17849407, 0.032763354, 0.3094595, 0.2234678, 0.13115057, 0.13910417, -0.053076312, 0.47550732, 0.08383718, 0.2810173, 0.39317194, 0.34761402, 0.34391472, 0.21902184, 0.5846255, 0.36860484, 0.63357455, 0.38583124, -0.15331435, -0.19556287, -0.2511541, -0.15237981, -0.13201296, -0.17307457, 0.09773374, 0.23091622, 0.0026791245, 0.031124324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'jesus of nazareth is sometimes mentioned in two passages of the work the antiquities of the jews by the historian joseph ##us , written in the late first century ad .'
GOLD SEQ: 	 b'jesus of nazareth is sometimes mentioned in two passages of the work the antiquities of the jews by the historian joseph ##us , written in the late first century ad .'
PRED SEQ:	 b'jesus of nazareth is sometimes mentioned in two passages of the work the antiquities of the jews by the historian joseph ##us , written in the late first century ad .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.07097159, 0.03213565, -0.04405746, 0.041220397, 0.08037314, 0.12729527, 0.028394818, -0.0017926246, 0.12349062, -0.17733777, -0.07426995, -0.0016763359, 0.061629266, 0.32030365, 0.2098767, 0.23833165, 0.17912182, -0.14794238, -0.074316554, 0.09828913, 0.08185371, -0.035764474, -0.1469136, -0.03620307, 0.107349895, 0.03938618, 0.21793512, 0.053701073, 0.024963334, 0.19445461, -0.18193443, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'the 51 day stand ##off and ensuing killing of 76 men , women , and children - - the branch david ##ians - - in wa ##co , texas .'
GOLD SEQ: 	 b'the 51 day stand ##off and ensuing killing of 76 men , women , and children - - the branch david ##ians - - in wa ##co , texas .'
PRED SEQ:	 b'the 51 day stand ##off and ensuing killing of 76 men , women , and children - - the branch david ##ians - - in wa ##co , texas .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.100887075, 0.2915222, 0.22793913, 0.073940724, 0.029999308, -0.13611558, 0.05245296, 0.041431956, -0.15696092, 0.09064837, -0.050575987, -0.1499259, -0.13821466, -0.0064829886, 0.06304321, -0.042972043, -0.0037473552, -0.02398336, 0.1993615, 0.31064612, 0.2397437, 0.064002775, 0.038619936, 0.13003665, 0.29864654, 0.37682718, 0.15907979, 0.009257644, 0.28892556, -0.120686874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'file : donna york . jp ##g | a barge haul ##s coal in the louisville and portland canal , the only prominent portion of the ohio river .'
GOLD SEQ: 	 b'file : donna york . jp ##g | a barge haul ##s coal in the louisville and portland canal , the only prominent portion of the ohio river .'
PRED SEQ:	 b'file : donna york . jp ##g | a barge haul ##s coal in the louisville and portland canal , the only prominent portion of the ohio river .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [-0.05813715, -0.1256072, -0.2315704, -0.4423407, -0.088738576, 0.19026184, -0.14464489, -0.124326676, -0.31452015, 0.010627255, -0.12639439, -0.23900115, 0.017715488, -0.11689421, -0.11273861, -0.002269864, -0.025883347, -0.06532493, -0.16740671, -0.23088434, -0.123025544, 0.04279399, 0.0856736, 0.10377579, -0.073859364, -0.06393358, -0.010668308, -0.10928704, -0.10158113, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'as of january 27 , 2006 , broke ##back mountain had grossed over $ 46 million in north america and more than $ 10 million in the world .'
GOLD SEQ: 	 b'as of january 27 , 2006 , broke ##back mountain had grossed over $ 46 million in north america and more than $ 10 million in the world .'
PRED SEQ:	 b'as of january 27 , 2006 , broke ##back mountain had grossed over $ 46 million in north america and more than $ 10 million in the world .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.21506314, -0.07127946, 0.1668382, 0.0652167, -0.29749206, -0.08582462, -0.3030707, 0.1309785, 0.073599435, -0.062405176, -0.21280059, -0.14631729, -0.022755656, 0.07527194, 0.026026055, 0.04867299, 0.1046048, 0.29701057, 0.123028696, 0.110279754, -0.10068909, 0.08538355, 0.12988797, 0.07125746, -0.008124225, 0.048328817, 0.07343757, 0.29289508, -0.02440986, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'in april 2009 a brazilian human rights group , torture never again , awarded the five its chico mendes medal , because their rights had been violated .'
GOLD SEQ: 	 b'in april 2009 a brazilian human rights group , torture never again , awarded the five its chico mendes medal , because their rights had been violated .'
PRED SEQ:	 b'in april 2009 a brazilian human rights group , torture never again , awarded the five its chico mendes medal , because their rights had been violated .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.011143632, 0.2883655, 0.10215278, 0.06633897, 0.23006187, -0.06905788, -0.25995317, -0.011906117, -0.23287913, 0.25256756, 0.39560193, 0.18609655, -0.105046794, -0.15156128, -0.3920596, -0.13460025, -0.05631286, 0.2364226, 0.19184646, -0.03826943, -0.07066487, -0.3710697, -0.1773552, -0.11570051, -0.24937633, -0.16182458, -0.06799888, 0.05576126, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'el ##aga ##bu ##lus engaged in frequent homosexual ##s , such as pro ##stituting himself in drag and marrying an enslaved chariot driver .'
GOLD SEQ: 	 b'el ##aga ##bu ##lus engaged in frequent homosexual ##s , such as pro ##stituting himself in drag and marrying an enslaved chariot driver .'
PRED SEQ:	 b'el ##aga ##bu ##lus engaged in frequent homosexual ##s , such as pro ##stituting himself in drag and marrying an enslaved chariot driver .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.42008772, 0.2903474, -0.053255305, 0.052315548, 0.026528727, 0.2769896, 0.26112852, 0.39800704, 0.032649145, 0.14882222, 0.18976478, 0.07101822, 0.2429769, 0.2822081, 0.1865921, -0.090316415, 0.20916903, 0.028887507, 0.17539716, 0.099131115, 0.4200577, 0.4096642, 0.20350003, 0.044131633, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'stone soup is an old folk story in which hungry strangers trick the local people of a town into sharing their food .'
GOLD SEQ: 	 b'stone soup is an old folk story in which hungry strangers trick the local people of a town into sharing their food .'
PRED SEQ:	 b'stone soup is an old folk story in which hungry strangers trick the local people of a town into sharing their food .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.19217636, 0.06411378, 0.08350936, 0.18668987, 0.23788443, 0.1349168, 0.025716089, -0.025955863, 0.13737506, 0.058677487, 0.05344294, 0.09904613, 0.1177492, 0.24713188, 0.033673674, -0.08336343, -0.095868446, -0.004307121, 0.11510508, 0.11881138, -0.15728399, 0.2201711, 0.29215768, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'in the earliest models ( earlier than a macintosh ii ) , all it was said to be the united was .'
GOLD SEQ: 	 b'in the earliest models ( earlier than a macintosh ii ) , all it was said to be the united was .'
PRED SEQ:	 b'in the earliest models ( earlier than a macintosh ii ) , all it was said to be the united was .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.3168024, 0.13504022, 0.21673022, -0.011891425, -0.06320956, 0.043934915, 0.055784293, -0.020178787, 0.30320507, 0.17441374, 0.2793062, 0.060926944, 0.15995398, 0.19670053, 0.23909797, 0.21036848, 0.24511176, 0.08781846, 0.13966674, 0.30203223, 0.13389157, 0.33394027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'along came a band of missionaries , but they were all killed .'
GOLD SEQ: 	 b'along came a band of missionaries , but they were all killed .'
PRED SEQ:	 b'along came a band of missionaries , but they were all killed .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.08045128, 0.16379291, -0.012436569, 0.27334213, -0.0795082, 0.06680055, -0.21269923, 0.082213745, -0.0812781, 0.02065909, 0.20002726, 0.00083968043, 0.14946693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'another period of colon ##isation in ancient times was from the romans .'
GOLD SEQ: 	 b'another period of colon ##isation in ancient times was from the romans .'
PRED SEQ:	 b'another period of colon ##isation in ancient times was from the romans .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.056811094, 0.04779122, -0.18145515, -0.15049754, -0.1415541, -0.02206479, -0.12613842, -0.18669885, -0.1301593, 0.1965643, -0.08020145, -0.07753871, -0.09296942, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'photo sequence of 2005 chicago ##land campaign with ryan br ##is ##coe .'
GOLD SEQ: 	 b'photo sequence of 2005 chicago ##land campaign with ryan br ##is ##coe .'
PRED SEQ:	 b'photo sequence of 2005 chicago ##land campaign with ryan br ##is ##coe .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.35865378, 0.39248782, 0.3841551, 0.38941115, 0.13601832, 0.0545462, 0.19082515, 0.3065197, 0.2727776, 0.25657254, 0.24440415, 0.3068033, 0.31887212, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'his 45 - year career exceeded that of any other studio head .'
GOLD SEQ: 	 b'his 45 - year career exceeded that of any other studio head .'
PRED SEQ:	 b'his 45 - year career exceeded that of any other studio head .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.41423213, 0.38925034, 0.19862145, 0.34162974, 0.33799243, 0.19384167, 0.25886148, -0.015293062, 0.07541741, 0.123167865, 0.30257785, 0.2929637, 0.4441836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'israeli attempts to reduce gaza ##n civilian casualties'
GOLD SEQ: 	 b'israeli attempts to reduce gaza ##n civilian casualties'
PRED SEQ:	 b'israeli attempts to reduce gaza ##n civilian casualties'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.106405064, 0.13529557, 0.2419127, 0.1677634, 0.113944754, 0.12236703, -0.017723713, 0.025656655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"on october 1973 in dublin an ira member hi ##jack ##ed a helicopter and forced the pilot to land in the exercise yard of mount ##joy jail ' s d wing at 3 . 40 ##pm , october 31 1973 . three members of the ira were able to escape , j ##b o ' ha ##gan , seamus two ##me ##y and kevin mall ##on ."
GOLD SEQ: 	 b"on october 1973 in dublin an ira member hi ##jack ##ed a helicopter and forced the pilot to land in the exercise yard of mount ##joy jail ' s d wing at 3 . 40 ##pm , october 31 1973 . three members of the ira were able to escape , j ##b o ' ha ##gan , seamus two ##me ##y and kevin mall ##on ."
PRED SEQ:	 b"on october 1973 in dublin an ira member hi ##jack ##ed a helicopter and forced the pilot to land in the exercise yard of mount ##joy jail ' s d wing at 3 . 40 ##pm , october 31 1973 . three members of the ira were able to escape , j ##b o ' ha ##gan , seamus two ##me ##y and kevin mall ##on ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.13417979, 0.3545153, -0.03892958, 0.22057489, 0.24420387, -0.09749718, 0.082790986, -0.029633895, -0.03611459, -0.21479316, -0.43629, 0.04598064, 0.22104059, 0.15294912, -0.079775825, 0.10632951, 0.077628456, 0.035044096, 0.09428969, -0.07747087, 0.031972494, -0.07146266, 0.03655205, -0.16332261, 0.2694308, -0.038518935, -0.03877452, -0.042084515, -0.010487869, -0.036222935, 0.012697414, -0.15950572, -0.14894798, -0.030036852, 0.12310827, 0.20519435, -0.25273022, -0.124398366, 0.12313908, -0.02445297, -0.09287182, 0.0070950687, -0.0340463, -0.14606024, -0.014618136, 0.12365676, -0.26773727, -0.23431377, -0.019733012, -0.12730663, -0.12195161, 0.32754785, 0.10618348, -0.034655787, 0.11266051, 0.046329007, 0.11292232, -0.1295826, 0.13583013, 0.15945789, 0.35487628, 0.07106466, 0.108855225, 0.16864422, 0.00486321, 0.03147328, -0.07223291]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"in the process of preparing for the concert , kane bought his guitar back from a pawn shop with money borrowed from fellow mormon ##s , reconciled with johan ##sen , and put together a stage outfit be ##fi ##tting joseph smith , jr . white ##ley ' s footage resulted in the 2005 sundance featured documentary entitled new york doll ."
GOLD SEQ: 	 b"in the process of preparing for the concert , kane bought his guitar back from a pawn shop with money borrowed from fellow mormon ##s , reconciled with johan ##sen , and put together a stage outfit be ##fi ##tting joseph smith , jr . white ##ley ' s footage resulted in the 2005 sundance featured documentary entitled new york doll ."
PRED SEQ:	 b"in the process of preparing for the concert , kane bought his guitar back from a pawn shop with money borrowed from fellow mormon ##s , reconciled with johan ##sen , and put together a stage outfit be ##fi ##tting joseph smith , jr . white ##ley ' s footage resulted in the 2005 sundance featured documentary entitled new york doll ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0]
